S2_band0_mean,S2_band0_std,S2_band0_min,S2_band0_max,S2_band1_mean,S2_band1_std,S2_band1_min,S2_band1_max,S2_band2_mean,S2_band2_std,S2_band2_min,S2_band2_max,S2_band3_mean,S2_band3_std,S2_band3_min,S2_band3_max,S2_band4_mean,S2_band4_std,S2_band4_min,S2_band4_max,S2_band5_mean,S2_band5_std,S2_band5_min,S2_band5_max,S2_band6_mean,S2_band6_std,S2_band6_min,S2_band6_max,S2_band7_mean,S2_band7_std,S2_band7_min,S2_band7_max,S2_band8_mean,S2_band8_std,S2_band8_min,S2_band8_max,S2_band9_mean,S2_band9_std,S2_band9_min,S2_band9_max,S1A_band0_mean,S1A_band0_std,S1A_band0_min,S1A_band0_max,S1A_band1_mean,S1A_band1_std,S1A_band1_min,S1A_band1_max,S1A_band2_mean,S1A_band2_std,S1A_band2_min,S1A_band2_max,S1D_band0_mean,S1D_band0_std,S1D_band0_min,S1D_band0_max,S1D_band1_mean,S1D_band1_std,S1D_band1_min,S1D_band1_max,S1D_band2_mean,S1D_band2_std,S1D_band2_min,S1D_band2_max,label
1311.5885144755578,1858.0012253785867,-1434.0,9585.0,1507.3089700996677,1805.0880616282348,-1397.0,9563.0,1585.5723777883247,1886.9777622765562,-1520.0,9831.0,1881.828191741813,1745.5845074952697,0.0,9491.0,2780.504034171808,1675.8497038965547,0.0,9835.0,3019.1964878974845,1749.754139438783,-1004.0,9826.0,3129.8822971048885,1709.9086205569024,0.0,10256.0,3202.235405790223,1736.415023806838,0.0,9978.0,2207.3512102515424,1476.25244857841,0.0,8454.0,1624.1281442809682,1282.3174580864375,-161.0,7092.0,-10.188134995584772,2.8791265778921167,-19.484375,-1.6884765625,-16.393942552982733,3.2522496900005997,-28.484375,-6.203125,6.205600622347797,3.150405995002878,-5.34765625,17.953125,-9.530822647139212,2.911776445612813,-21.609375,-1.87109375,-16.059978589650147,2.9290346856076948,-28.953125,-6.5234375,6.529274267079879,3.2240027559500195,-7.3125,19.328125,12
1539.2918321043676,2079.309073153225,-1530.0,10985.0,1768.412507090187,2003.073677442431,-1478.0,11140.0,1826.483976176971,2119.435920003288,-1610.0,11474.0,2197.2532614861034,1953.3927000972922,0.0,11143.0,3006.6805161656266,1908.1227629836633,0.0,11616.0,3210.8923709585933,1953.418417274711,-971.0,11612.0,3331.138684061259,1890.5829077805981,0.0,11890.0,3418.2203630175836,1957.153982140026,0.0,11881.0,2501.53644356211,1723.3780159397552,0.0,9998.0,1847.082955190017,1543.943119416715,-230.0,8620.0,-10.135790935466257,2.7787251398944295,-21.34375,3.359375,-17.305994591346153,2.857847392180918,-31.8125,-6.8671875,7.170150802640933,3.1929311440892176,-6.92578125,20.859375,-9.10155355141138,3.162554077896478,-21.421875,15.1875,-17.271699422909407,3.0200562719808617,-31.328125,-6.71484375,8.17043757422045,3.5236995840228444,-5.90234375,27.71875,12
1522.7857329500914,2073.042392094329,-574.0,7727.0,1676.008361640972,2012.451753855775,-189.0,7977.0,1777.0065325320095,2135.590670175356,-401.0,8484.0,1975.1646198066371,2070.6718676198725,-382.0,8236.0,2807.4081525999477,2026.3183261363624,0.0,8749.0,3077.5239090671544,2048.8342128420563,-167.0,8904.0,3209.15286124902,2039.8788637633288,-216.0,9241.0,3270.808988764045,2048.8662079972432,-115.0,9169.0,2280.449176900967,1533.428709876687,-167.0,6434.0,1693.1844787039456,1253.2898841749623,0.0,5094.0,-10.584731525496975,2.8855999561093384,-23.515625,-2.625,-17.311708621434747,2.8420802566466374,-30.734375,-7.4453125,6.726787507132198,3.1024276044837453,-6.96875,19.453125,-8.57086518656576,3.2808270188974777,-22.734375,-0.2220458984375,-16.606177894261638,3.1949811120983385,-31.3125,-7.44140625,8.03534808457376,3.273277317942393,-4.89453125,18.953125,12
1468.0,2036.8150983559524,-578.0,7865.0,1635.7734319943622,1959.5214567427133,-189.0,8025.0,1723.9936575052855,2078.079870750837,-130.0,8497.0,1979.2744890768147,2002.1949547376646,-297.0,8561.0,3027.3157152924596,1955.2877068613009,-16.0,8773.0,3364.8224101479914,2001.7646838137314,34.0,8862.0,3465.1821705426355,1977.8061295951659,0.0,8473.0,3546.7899929527835,2018.6859502565383,66.0,8803.0,2262.6088794926004,1515.853949383633,-145.0,7159.0,1700.490486257928,1322.9673324787332,0.0,6056.0,-9.968086665938229,3.2072187763481654,-21.015625,-2.689453125,-17.05081767191142,3.1854759872159324,-30.234375,-9.1015625,7.082511542615912,3.1594048951582185,-6.2734375,19.125,-8.73038800392316,3.3230750906262005,-22.734375,-0.947265625,-16.651900703463202,3.4668210834088455,-31.875,-8.4375,7.921632979752181,3.2497833407705112,-4.94140625,18.6875,12
1538.9776217639314,2124.5859086880105,-434.0,8185.0,1704.9706011408512,2072.4133127881664,-135.0,8452.0,1843.854541465555,2165.7092713968664,-409.0,9039.0,2038.8685827117156,2092.475217702837,-290.0,8697.0,2941.3058358929356,1982.7637320263905,-44.0,9226.0,3266.8751645458533,1991.3304883015912,0.0,9282.0,3397.910925844669,1990.9388365891677,0.0,9430.0,3470.1046511627906,1991.0759297049024,18.0,9465.0,2351.044975866608,1580.2407127874599,-127.0,7086.0,1775.0750329091707,1308.5543247694818,0.0,5902.0,-9.8055681115138,3.6427980787991943,-22.265625,1.0166015625,-16.232434347786647,3.793586167623411,-31.8125,-6.2109375,6.4267312723943215,3.052850794373618,-7.48828125,17.15625,-8.58697620402128,3.5397343443209346,-21.78125,1.5498046875,-15.701895215633423,3.855797180467302,-28.546875,-5.57421875,7.114939051625543,3.13354222856844,-7.3046875,19.546875,12
1203.050510643534,1907.4783554747287,-1224.0,7779.0,1367.124584717608,1836.7171400049833,-1228.0,7819.0,1389.2560600467577,1919.7989305380324,-1354.0,8182.0,1659.230220253476,1825.6389345345733,-654.0,8293.0,2519.1586686354126,1799.5166278055995,0.0,8478.0,2866.530638612034,1879.6346063117853,-551.0,8549.0,2990.828042328042,1892.9489319738793,-457.0,8617.0,3061.6870924080226,1902.534747778277,-225.0,8577.0,2013.084471514704,1332.1216743779992,-189.0,7152.0,1443.3385628153071,1175.9467210622117,-190.0,6346.0,-10.093356950485857,2.673103648362908,-22.078125,-1.216796875,-16.703201471560845,2.6832991805699917,-29.3125,-6.765625,6.6096413189674905,3.005623678029969,-8.3125,19.828125,-9.844682532301114,2.9737084573076276,-26.78125,-1.2353515625,-16.708498086734693,2.882381570911513,-31.328125,-6.9375,6.864024915860984,3.1063367622490436,-7.4140625,20.484375,3
1478.7558139534883,2114.0896732780416,-514.0,7946.0,1620.3863049095607,2049.1792441642074,-241.0,8200.0,1732.7782084409992,2141.0238915955633,-455.0,8792.0,1928.3496985357451,2074.1544638475466,-364.0,8513.0,2752.099052540913,2032.0993202549598,-67.0,9095.0,3018.761412575366,2044.7109202904303,18.0,9286.0,3138.4978466838934,2080.1317477664707,0.0,9560.0,3240.0133505598624,2050.3554584147228,31.0,9532.0,2314.4267872523687,1527.6264050056168,-150.0,6510.0,1709.0163652024116,1258.6446799615057,0.0,5521.0,-10.039377448361824,2.7306440132273173,-20.0625,-0.8037109375,-17.053512286324786,2.694090863416545,-27.375,-8.3671875,7.013897878967459,3.114464108446012,-4.31640625,17.734375,-8.751269285010283,3.0188466677244317,-19.140625,0.0165557861328125,-16.20605365410053,2.9504598789514294,-26.765625,-9.6015625,7.454756632809916,3.144721150089148,-5.01953125,19.453125,12
1307.1644284310514,1763.1773564385844,-1244.0,8306.0,1549.6904683917458,1677.4652086085537,-1240.0,8163.0,1719.6209193143357,1766.4846958207825,-1287.0,8584.0,1981.5359755431816,1678.322466497412,-627.0,8548.0,2741.173927284638,1655.460529122407,-77.0,9228.0,2960.0378862321213,1738.489144109769,-1128.0,9328.0,3046.886559668086,1681.0273202148153,-498.0,9748.0,3167.755104269025,1727.89769062628,-254.0,9546.0,2465.976853368272,1446.1923882203089,-222.0,8202.0,1948.1098373184846,1283.9086723471535,-69.0,7339.0,-11.300998084611434,2.8619468987562953,-24.453125,3.474609375,-18.071794307511738,3.1640024004351535,-31.25,-6.51171875,6.770387955235419,3.1962444944912383,-6.73828125,19.34375,-9.536237665249308,3.0191751917467866,-23.140625,3.11328125,-17.024926905181086,3.3491126600151837,-30.296875,-4.80078125,7.48878750817077,3.238805489709447,-3.39453125,19.734375,12
1191.5905567300915,1528.4357600257008,-1584.0,6706.0,1368.0174770965468,1419.969435091395,-1537.0,5667.0,1453.9192389006344,1444.5670732563992,-1592.0,6004.0,1729.1105003523608,1339.2403355797098,-155.0,6245.0,2422.7577167019026,1385.1238807332181,-125.0,6848.0,2645.660324171952,1529.967522645405,-1636.0,7101.0,2798.5795630725866,1463.1297459678074,-29.0,6593.0,2867.75503875969,1481.9823865267995,0.0,7320.0,2184.7908386187455,1154.3009193829412,0.0,6574.0,1594.739393939394,990.0290481383726,-196.0,5606.0,-11.409372632575758,3.4432622830820416,-25.5,-1.783203125,-17.852371066433566,2.9191381825487968,-30.21875,-8.9296875,6.442461742765698,3.2847217935871664,-6.1875,20.921875,-10.000565835531656,3.3355635962739396,-27.453125,-0.302978515625,-17.029176474567098,3.014391260572313,-29.390625,-7.55078125,7.028814176749357,3.3754902698482283,-6.62109375,19.546875,2
1560.0120431893688,2092.808709237329,-1065.0,10283.0,1751.5382059800666,2036.4742595156636,-1041.0,10014.0,1896.4647009966777,2154.018393133317,-1087.0,10332.0,2129.7666112956813,2082.402224858228,-713.0,10124.0,3114.7603820598006,1958.55579300857,0.0,10230.0,3493.875415282392,2043.4612216479618,-850.0,10193.0,3596.420681063123,1992.4766993274957,-256.0,10451.0,3701.1208471760797,2021.9895252686872,-212.0,10196.0,2447.0265780730897,1630.3827519629424,-267.0,7512.0,1900.2416943521594,1425.446917347399,0.0,7067.0,-10.396436888307006,3.5584281339370474,-22.875,-1.3740234375,-17.261525583791208,3.4027907006332225,-29.765625,-9.4453125,6.864806206671746,3.2653561532225366,-5.5390625,19.640625,-9.16155003138951,3.3917309125535713,-25.859375,0.84130859375,-16.684207589285716,3.435178575254062,-30.296875,-8.359375,7.522617885044643,3.289402839448098,-5.140625,20.3125,12
1463.2459749552772,2089.365595546102,-1020.0,10155.0,1664.2808586762076,2020.6251634364155,-992.0,9933.0,1780.8081395348838,2136.936267328874,-1016.0,10426.0,2056.5153548002386,2046.8041874701466,-602.0,10129.0,3098.398330351819,1927.6232528269604,0.0,10180.0,3509.642069171139,2038.4519983882055,-882.0,10166.0,3632.7127310673823,1970.6314568974208,-286.0,10447.0,3743.379397734049,2008.4671308679904,-222.0,10179.0,2372.9367918902803,1592.5975380450654,-241.0,7968.0,1779.4020572450804,1387.8653873594776,-36.0,7270.0,-10.829412829758382,3.3682697958694323,-24.703125,-2.287109375,-17.629467147435896,3.342397333178396,-34.5,-9.359375,6.799804934289093,3.157967366646209,-5.5546875,19.625,-9.846456311124586,3.6040641919768754,-26.453125,0.78857421875,-17.169242573832417,3.3857199142152887,-31.875,-7.16796875,7.322814508235498,3.283425941585957,-7.91796875,20.3125,6
1446.884168157424,2068.3634763945156,-1274.0,8375.0,1668.5409212880143,2004.0794020365386,-1267.0,8694.0,1743.371198568873,2130.8199848062964,-1376.0,9182.0,2046.7974060822899,2034.4972977551183,-675.0,9244.0,2963.3700805008943,1947.132682326567,0.0,9675.0,3284.01095706619,1996.0669914512287,-659.0,9701.0,3384.573792486583,1949.056050462957,-332.0,9653.0,3481.089221824687,2014.8426372121958,-262.0,9792.0,2417.390205724508,1587.6767299885094,-231.0,7690.0,1826.8660554561718,1383.2131037307888,-159.0,6693.0,-10.255790990344167,3.082489049745159,-22.46875,-0.0787353515625,-17.216326507026626,3.0260607048233514,-29.765625,-7.546875,6.960048752282498,3.1049338547593996,-7.43359375,18.390625,-9.825543883606628,2.953717412276196,-20.921875,-0.548828125,-16.81813723385989,3.1505827303213314,-29.390625,-6.6796875,6.992656644884047,3.0703324372648746,-5.78515625,19.171875,3
1574.991673844387,1927.2754231387546,-419.0,8067.0,1680.8010335917313,1880.3894501900274,-59.0,8266.0,1816.786391042205,1931.2149489835188,-177.0,8802.0,1996.6784381280506,1853.409753244689,-202.0,8454.0,2967.4240597186335,1717.0176599994159,-111.0,8946.0,3373.71834625323,1803.0114920946094,-74.0,9153.0,3542.9664082687336,1851.8028656710267,0.0,9329.0,3547.5078954923915,1814.3691776047747,9.0,9325.0,2232.5946023542924,1476.542273598872,41.0,6557.0,1708.588285960379,1240.1598027582093,59.0,4852.0,-8.265983385192929,3.996169020654416,-20.84375,1.2275390625,-15.081487416904084,4.168246689686233,-29.765625,-5.31640625,6.815315181373531,3.1195052847813565,-5.5078125,19.59375,-8.534861367846291,3.946114232510895,-21.953125,1.853515625,-15.245499200837742,4.4253739483230685,-34.5625,-4.2734375,6.710634724719604,3.18051300291074,-8.84375,20.90625,12
1640.069009100101,2051.443439034886,-699.0,8348.0,1838.232052578362,1902.2249521809006,-46.0,8485.0,2023.1615267947423,1914.770826877242,-600.0,8895.0,2215.2891809908997,1809.88539690877,-491.0,8914.0,2769.867037411527,1779.2719905896586,-211.0,8991.0,2954.7082912032356,1783.9400804565337,-63.0,9066.0,3124.441354903943,1866.3063909342015,0.0,9002.0,3111.3316481294237,1782.9070696558274,43.0,9089.0,2556.99570273003,1340.679234809309,-43.0,6356.0,1979.5702730030334,1082.2432213498782,-8.0,4915.0,-10.86648561611622,3.060468901111055,-24.203125,-1.634765625,-17.808357284698996,3.255299089400635,-31.25,-9.1015625,6.941386663634641,3.242093182559986,-5.4921875,19.03125,-10.096494989809782,2.9101476912153785,-23.578125,-2.61328125,-17.289846176242236,3.129989849322453,-32.46875,-8.4765625,7.19338128226144,3.3648333222884976,-5.48828125,21.03125,12
1262.2390086572739,1655.0239071792546,-1233.0,6647.0,1487.8185367509761,1581.7019461688437,-1170.0,6751.0,1643.0809709726702,1629.5383921981531,-1138.0,6976.0,1892.534204719063,1529.7286472268936,-452.0,6980.0,2583.270751994568,1556.195352695555,0.0,7188.0,2755.1471736547273,1657.844243835636,-1149.0,7217.0,2852.7681208623326,1647.4447540033964,-98.0,7333.0,2936.894415209642,1635.3577984331096,-19.0,7234.0,2354.7774571380073,1338.0029998886912,-100.0,6637.0,1853.3683585129859,1151.5439529533542,0.0,5390.0,-11.106505847311903,3.286567459683516,-23.96875,-1.9111328125,-18.077236278775967,3.275328268211304,-30.71875,-9.015625,6.970440416801919,3.1965151875374076,-6.3828125,21.5625,-9.711382782968913,3.4127880533090873,-23.578125,8.8984375,-17.197442709691085,3.617819444284249,-33.125,-1.8896484375,7.486128484668274,3.168327904029773,-5.2578125,27.28125,12
1046.6918604651162,1937.4319956836844,-886.0,8501.0,1154.4411337209303,1820.2543209800078,-990.0,8437.0,1100.6446220930231,1997.914421533239,-1203.0,8836.0,1372.5508720930231,1891.4377088404624,-536.0,8785.0,2380.110465116279,1847.6999528344518,0.0,8943.0,2666.736191860465,1888.488837168161,-504.0,8894.0,2856.4643895348836,1863.5113502501035,-46.0,8890.0,2898.9970930232557,1862.1877036421977,-13.0,8798.0,1726.485465116279,1303.6537929979875,-217.0,6679.0,1158.6911337209303,1072.5994660779443,0.0,4952.0,-12.508417217548077,2.507149365690491,-21.1875,-4.140625,-17.750232872596154,2.408504099654806,-25.796875,-10.984375,5.241588592529297,3.101155767057482,-5.30078125,15.640625,-10.504171752929688,2.8450003663831374,-22.9375,-1.4736328125,-16.3638427734375,2.7121572976322836,-28.171875,-8.59375,5.859621293204171,3.0993396381100284,-5.5,18.546875,1
1417.2300664451827,2194.3106536423866,-529.0,8500.0,1578.641749723145,2120.2491448980218,-247.0,8679.0,1569.751107419712,2269.2582556418924,-437.0,9319.0,1946.0833333333333,2138.7427949745515,-216.0,8971.0,3046.218161683278,2034.3610978477952,103.0,9505.0,3378.265503875969,2040.2911076835112,211.0,9567.0,3554.6611295681064,2018.6643628553732,45.0,9775.0,3683.6035437430787,2023.7175122258957,295.0,9728.0,2400.7436323366555,1516.130944224213,-83.0,6753.0,1607.529900332226,1269.1874886881865,0.0,5672.0,-12.37176983173077,2.57273577676955,-24.21875,-3.228515625,-17.730790693681318,2.4997628676814148,-28.890625,-9.9921875,5.358783741486378,3.058792407296311,-8.140625,19.140625,-10.99836807769983,2.7712519512597362,-21.078125,-3.0390625,-17.046631855867346,2.702941096370431,-28.546875,-7.90625,6.048167071699285,2.9687901214062755,-6.33984375,19.0,12
1356.2855813953488,1942.0263473304524,-1211.0,9300.0,1540.909900332226,1843.0610523382477,-1227.0,9202.0,1623.421926910299,1910.7615584734297,-1258.0,9484.0,1887.4433222591363,1820.855505808597,-690.0,9214.0,2703.2502325581395,1748.5644907505985,-160.0,9470.0,2991.1461794019933,1797.5334939727386,-942.0,9372.0,3165.364119601329,1776.3930034293828,-370.0,10292.0,3247.2807973421927,1785.0050458316769,-325.0,9232.0,2296.182325581395,1407.6605943728316,-233.0,7275.0,1653.5803322259137,1197.1963618648144,-107.0,6293.0,-11.526490985576922,3.23328508525508,-24.703125,-1.6884765625,-17.717546016483517,2.907843886054126,-31.8125,-9.7109375,6.190535416487809,3.20982964023491,-7.09765625,20.671875,-11.467323660714285,3.1590390278438107,-24.515625,-2.0546875,-17.729985331632655,2.920947636717337,-31.328125,-8.671875,6.263088964345504,3.120320250962914,-6.32421875,21.953125,4
1287.9275851328903,1822.5453672989363,-988.0,11981.0,1456.625622923588,1743.6196117851425,-1001.0,11833.0,1494.5588143687708,1820.0692534867221,-1140.0,12244.0,1733.564524501661,1739.7754550280285,-283.0,11899.0,2747.534779900332,1641.5320697950965,0.0,12205.0,3214.292410714286,1790.1222865671298,-57.0,12185.0,3293.581499169435,1823.817470755904,0.0,12459.0,3411.938693936877,1827.8561892494524,121.0,12267.0,2187.704215116279,1273.5158085672795,-46.0,10464.0,1584.8230377906978,1160.6534833875164,-26.0,8697.0,-10.148730770572202,2.8808855871260186,-24.203125,-1.419921875,-17.287262298248628,2.786190905761891,-32.40625,-8.8046875,7.138546744545738,3.1144508555984802,-6.0859375,20.28125,-9.735071906264947,2.86693256761604,-23.578125,-0.61376953125,-17.01829061702806,3.0279271391482543,-31.890625,-8.4375,7.283450090641878,3.108594711920305,-5.5,20.875,3
1238.1141839513932,1948.7824128623747,-1095.0,7534.0,1405.9287659752777,1876.2202966794691,-1110.0,7386.0,1411.442698512466,1960.4908344810574,-1265.0,7709.0,1704.3345904043579,1845.5665372517024,-206.0,7851.0,2651.61931699141,1785.8039263528108,0.0,8087.0,3017.720930232558,1865.5374885421922,-777.0,8131.0,3124.879949717159,1890.1794989023251,0.0,8135.0,3214.306515818144,1888.8447109389874,0.0,8214.0,2050.6270689293947,1362.505476277267,-27.0,6938.0,1449.8621412109785,1180.3417027976586,-150.0,6312.0,-9.390191197808385,2.997605203396077,-25.234375,-1.009765625,-16.28860122141372,2.6617727240666915,-28.09375,-8.71875,6.8983593090160475,3.2540165375704717,-5.77734375,20.390625,-8.977079185770592,2.8868411029298913,-21.609375,-1.4609375,-16.152694658944657,2.563285811727634,-27.453125,-9.0859375,7.175753466042773,3.1674973086368983,-6.86328125,20.0,3
1496.9664082687339,2247.3067653737107,-797.0,9173.0,1707.3341946597761,2192.9551639587476,-96.0,9178.0,1673.680160780936,2394.591301317257,-742.0,10041.0,2068.8636233132356,2258.703765063517,-572.0,10234.0,3274.539190353144,2024.4969058772483,25.0,10388.0,3675.764857881137,1997.4466388506066,257.0,10386.0,3864.2891185759404,1922.4966339249215,187.0,9741.0,3988.21734137238,1985.536508664284,418.0,10319.0,2441.0077519379847,1535.3444707703147,-25.0,7338.0,1662.0229687051392,1337.4779236091997,-38.0,5471.0,-13.125399528133903,3.071700501795534,-26.078125,-2.947265625,-18.412707739791074,2.8908541196423223,-29.3125,-9.3515625,5.287075895506885,3.089013380375804,-5.82421875,17.859375,-12.1019638034612,3.1793789457939177,-23.15625,-1.8173828125,-17.64379684744268,3.1372767341908325,-30.296875,-8.921875,5.541968381636147,2.9813602373190444,-6.53515625,16.96875,1
1672.7374483807869,2553.408023317928,-793.0,11111.0,1849.0678113453598,2486.7600167190703,-301.0,10988.0,1823.2571180178222,2655.636297644331,-725.0,11265.0,2173.7285372745055,2513.0335722513864,-599.0,11179.0,3281.344272984134,2266.676948956463,-34.0,11169.0,3647.975222777657,2214.781253266511,181.0,11239.0,3845.384046946316,2190.3214751256637,77.0,10663.0,3935.1530102151705,2183.282338317002,288.0,11265.0,2445.9682677678766,1697.4102167408876,-40.0,8194.0,1689.732449467507,1476.4580545329845,-26.0,7117.0,-12.584867002156722,3.1131079111081563,-26.703125,-2.9453125,-17.973183635873472,2.89000192601894,-29.75,-9.265625,5.388069193419752,3.099480448003381,-7.55859375,15.890625,-10.78007859763539,3.179641622690663,-23.359375,-0.2274169921875,-16.80555115153538,2.9988561984819593,-28.5625,-7.20703125,6.0256261033591665,3.1150070348324044,-5.34375,18.1875,1
1454.781284606866,2256.2785485690893,-148.0,11938.0,1650.9274332472007,2181.709808654329,-119.0,11723.0,1820.1244616709732,2271.2289663818315,-11.0,12494.0,2066.79875722899,2184.2030308870712,-194.0,12331.0,2716.1883228743695,2026.1705166559275,-46.0,12059.0,3030.454411221853,1995.7398972622213,-301.0,11828.0,3165.044573643411,1978.028321179356,-349.0,12401.0,3242.548541897379,1984.6567033547797,-308.0,11870.0,2481.110034453058,1532.830375439027,-25.0,8604.0,1815.94662852221,1243.3891265190775,15.0,6628.0,-12.849998131931725,3.761497081739684,-29.03125,-3.283203125,-20.548644338878713,3.2026647029312327,-35.96875,-7.9375,7.69912197437527,3.6418292712275253,-7.25,22.5,-12.22064860395113,3.9537520083678412,-32.875,-0.263671875,-19.119963284793084,2.9055471515253,-32.875,-7.33203125,6.899031502859933,3.6957995418207226,-11.8828125,22.390625,2
948.4772336044824,1292.0702087303366,-277.0,7797.0,1218.6612211833801,1164.7712578829512,-329.0,7730.0,1169.40473216998,1290.4451850840092,-1027.0,8012.0,1628.9555473048233,1082.3171868468744,0.0,7881.0,2876.3818138859824,1181.7987221585547,-133.0,8193.0,3199.0377696020523,1313.6944106789053,76.0,8175.0,3277.6649677658893,1345.1126579812656,0.0,7882.0,3374.1428089242922,1324.4432472953133,150.0,8414.0,2066.9918992810613,952.5101036851515,0.0,6265.0,1435.8872649947682,897.3116694897902,-110.0,4599.0,-10.487220387162274,2.9558197758230067,-25.8125,-0.126953125,-17.61531431422351,3.3662574517540818,-35.0625,-8.2890625,7.1282680022978715,3.197960230200053,-7.109375,21.734375,-9.896666587024415,2.9906330639689123,-24.4375,-0.35205078125,-16.473949208221025,2.9911029974390937,-31.1875,-7.33203125,6.577395646967088,3.176377100701884,-7.48828125,20.34375,9
894.2015503875969,1022.2696078377305,-68.0,6483.0,1133.3754521963824,971.9596129820449,-47.0,6505.0,1324.141085271318,999.4515011206707,-954.0,6749.0,1528.0136950904393,943.604673260475,0.0,6775.0,2016.1219638242894,1018.2979915501699,-629.0,6993.0,2213.402842377261,1043.3448419219062,-14.0,7033.0,2297.1444444444446,1087.3116747750898,0.0,7154.0,2404.0341085271316,1063.6428605288154,0.0,7168.0,2293.814470284238,840.3711516678025,0.0,5585.0,1708.602842377261,710.3624264353695,-17.0,3953.0,-10.508570379273504,3.0365010644778447,-22.1875,-2.720703125,-18.329417735042735,2.9587662475840366,-33.46875,-9.8125,7.821310972556089,3.2089074391695833,-5.6328125,19.6875,-10.253878348214286,3.01083672745765,-22.171875,-2.171875,-17.767344990079366,2.6974662030999834,-27.828125,-9.3515625,7.5137897794208826,2.982810392346926,-4.94140625,17.25,13
1008.5940803382664,1381.354722130107,-24.0,6335.0,1259.044397463002,1264.7924363783072,14.0,6224.0,1412.8047921071177,1289.0369801138627,-231.0,6458.0,1682.7674418604652,1176.7801435146716,132.0,6372.0,2491.999295278365,1166.3629969231147,321.0,6754.0,2750.38548273432,1205.729918832441,399.0,6921.0,2869.3946441155745,1311.1953062292923,353.0,7022.0,2967.243833685694,1210.4868447996794,447.0,7004.0,2363.336152219873,836.300908623322,261.0,5560.0,1711.8632840028188,732.1595219096529,153.0,4458.0,-10.862365238927739,2.651476766874031,-19.21875,-4.25390625,-17.82290574009324,2.9445754227719867,-28.609375,-9.90625,6.960597552675189,2.988992655147474,-3.765625,18.1875,-9.713397930194805,2.772572136978427,-19.28125,-2.505859375,-17.09086174242424,2.8256571226699214,-27.171875,-9.1875,7.37753611643077,2.914500423473443,-2.16796875,17.515625,13
1416.1361806797854,2137.7078515762996,-158.0,10005.0,1597.0722271914133,2091.0912714778506,-95.0,10148.0,1785.8685152057244,2171.273939586173,0.0,10557.0,2000.6507155635063,2098.758632821118,-182.0,10416.0,2576.0664132379247,1973.9410829010562,0.0,10674.0,2896.2915921288013,1960.6120913520306,-296.0,10679.0,2985.2596153846152,1878.9754048180414,-352.0,10667.0,3123.887745974955,1950.2392253635958,-312.0,10835.0,2500.2643112701253,1489.7677159216876,5.0,8631.0,1828.839221824687,1205.9978800634196,48.0,6323.0,-12.287164270525148,3.993517696139852,-26.4375,-2.71875,-19.764343333949704,3.3906800536067534,-32.125,-11.03125,7.4774988750028895,3.4761276016534794,-5.90625,18.921875,-11.709819013993819,4.072636419914682,-26.546875,-3.11328125,-18.40160864526099,3.0822898571026403,-32.28125,-9.78125,6.69155031141344,3.4889153172651737,-9.2109375,19.546875,2
1018.6894291754757,1617.9308325826075,-234.0,9236.0,1202.3511627906976,1519.518336511068,-109.0,9090.0,1297.7771670190275,1583.7503774799463,-684.0,9224.0,1596.8587737843552,1467.0747860403308,0.0,9006.0,2358.241860465116,1391.540569557892,0.0,9016.0,2673.242071881607,1433.606631453666,-254.0,8864.0,2816.7610993657504,1499.1261309366673,-258.0,8639.0,2889.7266384778013,1431.1946857978971,0.0,8707.0,2132.2871035940802,1043.9584031907918,156.0,6890.0,1523.3006342494714,834.527862429317,170.0,4977.0,-12.043686079545454,3.619286287027504,-24.421875,-3.326171875,-19.139763986013985,2.9500384759219287,-32.125,-10.296875,7.096029189316543,3.4051482377907147,-10.015625,18.734375,-10.697073927049512,3.587723304052713,-25.171875,5.171875,-17.622462459415583,2.8629113399386874,-28.953125,-9.1484375,6.925234858525264,3.4218398788203745,-5.3125,23.9375,2
1258.508029837648,1984.705473732851,-179.0,9757.0,1454.3313734093902,1947.231632926993,-192.0,9880.0,1636.3813953488373,2013.3811916636116,-728.0,10420.0,1855.7634050021938,1941.8770525559846,-210.0,10244.0,2446.6582711715664,1882.4123565420323,0.0,10494.0,2770.935410267661,1916.8786639780799,-339.0,10497.0,2868.0540587977184,1897.9445897812068,-355.0,10404.0,2989.468802106187,1917.5385386894557,-321.0,10660.0,2398.0405440982886,1433.5183891185638,-9.0,8270.0,1779.0734532689776,1127.3287338664493,33.0,6029.0,-12.314768913280115,3.9208106954971114,-28.609375,-2.9296875,-19.80257120827286,3.351899430174952,-34.21875,-10.7109375,7.487898594118514,3.4571039971104924,-11.171875,23.15625,-11.29024042916105,4.256003419437687,-25.96875,-1.3330078125,-18.054959989892183,3.1833401809444126,-40.25,-8.640625,6.764691524042916,3.4940916192682026,-6.359375,25.03125,2
